articulograph,position,trial,sensor,coordinate,SD
VOX,p7,t4,s2,Qz,0.0029
VOX,p7,t4,s3,Qz,0.0051
VOX,p7,t4,s4,Qz,0.005
VOX,p7,t4,s5,Qz,0.007
VOX,p7,t4,s6,Qz,0.0077
VOX,p7,t4,s7,Qz,0.0116
VOX,p7,t4,s8,Qz,0.0115
WAVE,p7,t4,s1,pitch,0.0138
WAVE,p7,t4,s2,pitch,0.008
WAVE,p7,t4,s3,pitch,0.037
WAVE,p7,t4,s4,pitch,0.0351
WAVE,p7,t4,s5,pitch,0.0113
WAVE,p7,t4,s6,pitch,0.1297
WAVE,p7,t4,s7,pitch,0.0805
WAVE,p7,t4,s8,pitch,0.0477
VOX,p7,t4,s1,pitch,0.0009
VOX,p7,t4,s2,pitch,0.001
VOX,p7,t4,s3,pitch,0.0019
VOX,p7,t4,s4,pitch,0.0021
VOX,p7,t4,s5,pitch,0.0018
VOX,p7,t4,s6,pitch,0.0021
VOX,p7,t4,s7,pitch,0.0029
VOX,p7,t4,s8,pitch,0.0035
WAVE,p7,t4,s1,yaw,0.0344
WAVE,p7,t4,s2,yaw,0.0032
WAVE,p7,t4,s3,yaw,0.002
WAVE,p7,t4,s4,yaw,0.0572
WAVE,p7,t4,s5,yaw,0.0207
WAVE,p7,t4,s6,yaw,0.6655
WAVE,p7,t4,s7,yaw,169.9051
WAVE,p7,t4,s8,yaw,0.0194
VOX,p7,t4,s1,yaw,0.0138
VOX,p7,t4,s2,yaw,0.0096
VOX,p7,t4,s3,yaw,0.0106
VOX,p7,t4,s4,yaw,0.0358
VOX,p7,t4,s5,yaw,0.0197
VOX,p7,t4,s6,yaw,0.018
VOX,p7,t4,s7,yaw,0.0262
VOX,p7,t4,s8,yaw,0.0236
WAVE,p8,t4,s1,Qx,0.0441
WAVE,p8,t4,s2,Qx,0.0829
WAVE,p8,t4,s3,Qx,0.1089
WAVE,p8,t4,s4,Qx,0.1861
WAVE,p8,t4,s5,Qx,0.1433
WAVE,p8,t4,s6,Qx,0.3807
WAVE,p8,t4,s7,Qx,0.2341
WAVE,p8,t4,s8,Qx,0.4566
VOX,p8,t4,s1,Qx,0.0088
VOX,p8,t4,s2,Qx,0.008
VOX,p8,t4,s3,Qx,0.0164
VOX,p8,t4,s4,Qx,0.0129
VOX,p8,t4,s5,Qx,0.0174
VOX,p8,t4,s6,Qx,0.0217
VOX,p8,t4,s7,Qx,0.0276
VOX,p8,t4,s8,Qx,0.0326
WAVE,p8,t4,s1,Qy,0.0655
WAVE,p8,t4,s2,Qy,0.1021
WAVE,p8,t4,s3,Qy,0.0903
WAVE,p8,t4,s4,Qy,0.0981
WAVE,p8,t4,s5,Qy,0.1452
WAVE,p8,t4,s6,Qy,0.2133
WAVE,p8,t4,s7,Qy,0.305
WAVE,p8,t4,s8,Qy,0.3428
VOX,p8,t4,s1,Qy,0.0125
VOX,p8,t4,s2,Qy,0.0122
VOX,p8,t4,s3,Qy,0.0241
VOX,p8,t4,s4,Qy,0.0192
VOX,p8,t4,s5,Qy,0.0218
VOX,p8,t4,s6,Qy,0.028
VOX,p8,t4,s7,Qy,0.034
VOX,p8,t4,s8,Qy,0.0394
WAVE,p8,t4,s1,Qz,0.0823
WAVE,p8,t4,s2,Qz,0.1315
WAVE,p8,t4,s3,Qz,0.2129
WAVE,p8,t4,s4,Qz,0.1231
WAVE,p8,t4,s5,Qz,0.2245
WAVE,p8,t4,s6,Qz,0.5901
WAVE,p8,t4,s7,Qz,0.4965
WAVE,p8,t4,s8,Qz,0.676
VOX,p8,t4,s1,Qz,0.0088
VOX,p8,t4,s2,Qz,0.0072
VOX,p8,t4,s3,Qz,0.0183
VOX,p8,t4,s4,Qz,0.012
VOX,p8,t4,s5,Qz,0.0182
VOX,p8,t4,s6,Qz,0.0202
VOX,p8,t4,s7,Qz,0.0288
VOX,p8,t4,s8,Qz,0.0344
WAVE,p8,t4,s1,pitch,0.0191
WAVE,p8,t4,s2,pitch,0.0341
WAVE,p8,t4,s3,pitch,0.0919
WAVE,p8,t4,s4,pitch,0.0826
WAVE,p8,t4,s5,pitch,0.0331
WAVE,p8,t4,s6,pitch,0.2155
WAVE,p8,t4,s7,pitch,0.1392
WAVE,p8,t4,s8,pitch,0.1485
VOX,p8,t4,s1,pitch,0.0029
VOX,p8,t4,s2,pitch,0.0021
VOX,p8,t4,s3,pitch,0.005
VOX,p8,t4,s4,pitch,0.0039
VOX,p8,t4,s5,pitch,0.0037
VOX,p8,t4,s6,pitch,0.0037
VOX,p8,t4,s7,pitch,0.005
VOX,p8,t4,s8,pitch,0.0079
WAVE,p8,t4,s1,yaw,0.048
WAVE,p8,t4,s2,yaw,0.0138
WAVE,p8,t4,s3,yaw,0.0052
WAVE,p8,t4,s4,yaw,0.1366
WAVE,p8,t4,s5,yaw,0.0608
WAVE,p8,t4,s6,yaw,1.2074
WAVE,p8,t4,s7,yaw,4.2251
WAVE,p8,t4,s8,yaw,0.0611
VOX,p8,t4,s1,yaw,0.0325
VOX,p8,t4,s2,yaw,0.0208
VOX,p8,t4,s3,yaw,0.0283
VOX,p8,t4,s4,yaw,0.0602
VOX,p8,t4,s5,yaw,0.0379
VOX,p8,t4,s6,yaw,0.0323
VOX,p8,t4,s7,yaw,0.0471
VOX,p8,t4,s8,yaw,0.047
WAVE,p9,t4,s1,Qx,0.1455
WAVE,p9,t4,s2,Qx,0.2771
WAVE,p9,t4,s3,Qx,0.2211
WAVE,p9,t4,s4,Qx,0.3487
WAVE,p9,t4,s5,Qx,0.3537
WAVE,p9,t4,s6,Qx,0.6158
WAVE,p9,t4,s7,Qx,0.4459
WAVE,p9,t4,s8,Qx,0.957
VOX,p9,t4,s1,Qx,0.0144
VOX,p9,t4,s2,Qx,0.0178
VOX,p9,t4,s3,Qx,0.0246
VOX,p9,t4,s4,Qx,0.0274
VOX,p9,t4,s5,Qx,0.0319
VOX,p9,t4,s6,Qx,0.0445
VOX,p9,t4,s7,Qx,0.0541
VOX,p9,t4,s8,Qx,0.063
WAVE,p9,t4,s1,Qy,0.1799
WAVE,p9,t4,s2,Qy,0.2355
WAVE,p9,t4,s3,Qy,0.2782
WAVE,p9,t4,s4,Qy,0.2159
WAVE,p9,t4,s5,Qy,0.3131
WAVE,p9,t4,s6,Qy,0.4122
WAVE,p9,t4,s7,Qy,0.679
WAVE,p9,t4,s8,Qy,0.6426
VOX,p9,t4,s1,Qy,0.021
VOX,p9,t4,s2,Qy,0.026
VOX,p9,t4,s3,Qy,0.0336
VOX,p9,t4,s4,Qy,0.0379
VOX,p9,t4,s5,Qy,0.0389
VOX,p9,t4,s6,Qy,0.0558
VOX,p9,t4,s7,Qy,0.0691
VOX,p9,t4,s8,Qy,0.0828
WAVE,p9,t4,s1,Qz,0.313
WAVE,p9,t4,s2,Qz,0.424
WAVE,p9,t4,s3,Qz,0.4096
WAVE,p9,t4,s4,Qz,0.2898
WAVE,p9,t4,s5,Qz,0.5504
WAVE,p9,t4,s6,Qz,0.8526
WAVE,p9,t4,s7,Qz,0.7817
WAVE,p9,t4,s8,Qz,1.3678
VOX,p9,t4,s1,Qz,0.0165
VOX,p9,t4,s2,Qz,0.0176
VOX,p9,t4,s3,Qz,0.0339
VOX,p9,t4,s4,Qz,0.028
VOX,p9,t4,s5,Qz,0.0398
VOX,p9,t4,s6,Qz,0.0496
VOX,p9,t4,s7,Qz,0.063
VOX,p9,t4,s8,Qz,0.085
WAVE,p9,t4,s1,pitch,0.0619
WAVE,p9,t4,s2,pitch,0.1012
WAVE,p9,t4,s3,pitch,0.1456
WAVE,p9,t4,s4,pitch,0.1256
WAVE,p9,t4,s5,pitch,0.075
WAVE,p9,t4,s6,pitch,0.287
WAVE,p9,t4,s7,pitch,0.2117
WAVE,p9,t4,s8,pitch,0.2715
VOX,p9,t4,s1,pitch,0.0041
VOX,p9,t4,s2,pitch,0.0038
VOX,p9,t4,s3,pitch,0.0061
VOX,p9,t4,s4,pitch,0.0072
VOX,p9,t4,s5,pitch,0.0062
VOX,p9,t4,s6,pitch,0.0061
VOX,p9,t4,s7,pitch,0.0085
VOX,p9,t4,s8,pitch,0.0132
WAVE,p9,t4,s1,yaw,0.155
WAVE,p9,t4,s2,yaw,0.0412
WAVE,p9,t4,s3,yaw,0.0089
WAVE,p9,t4,s4,yaw,0.2103
WAVE,p9,t4,s5,yaw,0.137
WAVE,p9,t4,s6,yaw,1.5727
WAVE,p9,t4,s7,yaw,14.3466
WAVE,p9,t4,s8,yaw,0.1139
VOX,p9,t4,s1,yaw,0.0474
VOX,p9,t4,s2,yaw,0.0392
VOX,p9,t4,s3,yaw,0.0389
VOX,p9,t4,s4,yaw,0.1056
VOX,p9,t4,s5,yaw,0.0543
VOX,p9,t4,s6,yaw,0.0594
VOX,p9,t4,s7,yaw,0.0753
VOX,p9,t4,s8,yaw,0.077
WAVE,p10,t4,s1,Qx,0.0345
WAVE,p10,t4,s2,Qx,0.045
WAVE,p10,t4,s3,Qx,0.0168
WAVE,p10,t4,s4,Qx,0.0131
WAVE,p10,t4,s5,Qx,0.0119
WAVE,p10,t4,s6,Qx,0.0111
WAVE,p10,t4,s7,Qx,0.0081
WAVE,p10,t4,s8,Qx,0.0149
VOX,p10,t4,s1,Qx,0.0119
VOX,p10,t4,s2,Qx,0.0117
VOX,p10,t4,s3,Qx,0.0113
VOX,p10,t4,s4,Qx,0.0068
VOX,p10,t4,s5,Qx,0.0379
VOX,p10,t4,s6,Qx,0.0031
VOX,p10,t4,s7,Qx,0.0016
VOX,p10,t4,s8,Qx,0.0019
WAVE,p10,t4,s1,Qy,0.0261
WAVE,p10,t4,s2,Qy,0.0332
WAVE,p10,t4,s3,Qy,0.0193
WAVE,p10,t4,s4,Qy,0.021
WAVE,p10,t4,s5,Qy,0.0135
WAVE,p10,t4,s6,Qy,0.0169
WAVE,p10,t4,s7,Qy,0.0306
WAVE,p10,t4,s8,Qy,0.0188
VOX,p10,t4,s1,Qy,0.0058
VOX,p10,t4,s2,Qy,0.0055
VOX,p10,t4,s3,Qy,0.0043
VOX,p10,t4,s4,Qy,0.0042
VOX,p10,t4,s5,Qy,0.0138
VOX,p10,t4,s6,Qy,0.0027
VOX,p10,t4,s7,Qy,0.0018
VOX,p10,t4,s8,Qy,0.0028
WAVE,p10,t4,s1,Qz,0.019
WAVE,p10,t4,s2,Qz,0.0631
WAVE,p10,t4,s3,Qz,0.0137
WAVE,p10,t4,s4,Qz,0.0215
WAVE,p10,t4,s5,Qz,0.0396
WAVE,p10,t4,s6,Qz,0.016
WAVE,p10,t4,s7,Qz,0.0163
WAVE,p10,t4,s8,Qz,0.0246
VOX,p10,t4,s1,Qz,0.0127
VOX,p10,t4,s2,Qz,0.0072
VOX,p10,t4,s3,Qz,0.0038
VOX,p10,t4,s4,Qz,0.002
VOX,p10,t4,s5,Qz,0.0169
VOX,p10,t4,s6,Qz,0.0025
VOX,p10,t4,s7,Qz,0.0018
VOX,p10,t4,s8,Qz,0.0022
WAVE,p10,t4,s1,pitch,0.0273
WAVE,p10,t4,s2,pitch,0.0352
WAVE,p10,t4,s3,pitch,0.0054
WAVE,p10,t4,s4,pitch,0.0049
WAVE,p10,t4,s5,pitch,0.0119
WAVE,p10,t4,s6,pitch,0.0058
WAVE,p10,t4,s7,pitch,0.0037
WAVE,p10,t4,s8,pitch,0.0049
VOX,p10,t4,s1,pitch,0.0105
VOX,p10,t4,s2,pitch,0.0084
VOX,p10,t4,s3,pitch,0.0078
VOX,p10,t4,s4,pitch,0.0048
VOX,p10,t4,s5,pitch,0.0313
VOX,p10,t4,s6,pitch,0.0024
VOX,p10,t4,s7,pitch,0.0016
VOX,p10,t4,s8,pitch,0.0021
WAVE,p10,t4,s1,yaw,0.0323
WAVE,p10,t4,s2,yaw,0.0544
WAVE,p10,t4,s3,yaw,0.0684
WAVE,p10,t4,s4,yaw,0.0052
WAVE,p10,t4,s5,yaw,0.008
WAVE,p10,t4,s6,yaw,0.02
WAVE,p10,t4,s7,yaw,0.09
WAVE,p10,t4,s8,yaw,0.0176
VOX,p10,t4,s1,yaw,0.1938
VOX,p10,t4,s2,yaw,0.0004
VOX,p10,t4,s3,yaw,0.097
VOX,p10,t4,s4,yaw,0.0001
VOX,p10,t4,s5,yaw,0.3546
VOX,p10,t4,s6,yaw,0.0002
VOX,p10,t4,s7,yaw,0.0207
VOX,p10,t4,s8,yaw,0.0001
WAVE,p11,t4,s1,Qx,0.013
WAVE,p11,t4,s2,Qx,0.0124
WAVE,p11,t4,s3,Qx,0.0076
WAVE,p11,t4,s4,Qx,0.0143
WAVE,p11,t4,s5,Qx,0.0377
WAVE,p11,t4,s6,Qx,0.0127
WAVE,p11,t4,s7,Qx,0.0089
WAVE,p11,t4,s8,Qx,0.0267
VOX,p11,t4,s1,Qx,0.0351
VOX,p11,t4,s2,Qx,0.0033
VOX,p11,t4,s3,Qx,0.0018
VOX,p11,t4,s4,Qx,0.0019
VOX,p11,t4,s5,Qx,0.0017
VOX,p11,t4,s6,Qx,0.0028
VOX,p11,t4,s7,Qx,0.0023
VOX,p11,t4,s8,Qx,0.0028
WAVE,p11,t4,s1,Qy,0.0108
WAVE,p11,t4,s2,Qy,0.0184
WAVE,p11,t4,s3,Qy,0.0372
WAVE,p11,t4,s4,Qy,0.0164
WAVE,p11,t4,s5,Qy,0.0258
WAVE,p11,t4,s6,Qy,0.0282
WAVE,p11,t4,s7,Qy,0.0234
WAVE,p11,t4,s8,Qy,0.0381
VOX,p11,t4,s1,Qy,0.0113
VOX,p11,t4,s2,Qy,0.0028
VOX,p11,t4,s3,Qy,0.0021
VOX,p11,t4,s4,Qy,0.0026
VOX,p11,t4,s5,Qy,0.0016
VOX,p11,t4,s6,Qy,0.0025
VOX,p11,t4,s7,Qy,0.002
VOX,p11,t4,s8,Qy,0.0044
WAVE,p11,t4,s1,Qz,0.026
WAVE,p11,t4,s2,Qz,0.0353
WAVE,p11,t4,s3,Qz,0.0193
WAVE,p11,t4,s4,Qz,0.0126
WAVE,p11,t4,s5,Qz,0.0465
WAVE,p11,t4,s6,Qz,0.0143
WAVE,p11,t4,s7,Qz,0.0073
WAVE,p11,t4,s8,Qz,0.0169
VOX,p11,t4,s1,Qz,0.0118
VOX,p11,t4,s2,Qz,0.0023
VOX,p11,t4,s3,Qz,0.0022
VOX,p11,t4,s4,Qz,0.0022
VOX,p11,t4,s5,Qz,0.0011
VOX,p11,t4,s6,Qz,0.0019
VOX,p11,t4,s7,Qz,0.0018
VOX,p11,t4,s8,Qz,0.0052
WAVE,p11,t4,s1,pitch,0.0129
WAVE,p11,t4,s2,pitch,0.0107
WAVE,p11,t4,s3,pitch,0.0076
WAVE,p11,t4,s4,pitch,0.0042
WAVE,p11,t4,s5,pitch,0.0049
WAVE,p11,t4,s6,pitch,0.0039
WAVE,p11,t4,s7,pitch,0.0045
WAVE,p11,t4,s8,pitch,0.0051
VOX,p11,t4,s1,pitch,0.0279
VOX,p11,t4,s2,pitch,0.0027
VOX,p11,t4,s3,pitch,0.0019
VOX,p11,t4,s4,pitch,0.0021
VOX,p11,t4,s5,pitch,0.0018
VOX,p11,t4,s6,pitch,0.0025
VOX,p11,t4,s7,pitch,0.0022
VOX,p11,t4,s8,pitch,0.003
WAVE,p11,t4,s1,yaw,0.0097
WAVE,p11,t4,s2,yaw,0.0248
WAVE,p11,t4,s3,yaw,0.032
WAVE,p11,t4,s4,yaw,0.0056
WAVE,p11,t4,s5,yaw,0.0226
WAVE,p11,t4,s6,yaw,0.0243
WAVE,p11,t4,s7,yaw,0.1407
WAVE,p11,t4,s8,yaw,0.0162
VOX,p11,t4,s1,yaw,0.2614
VOX,p11,t4,s2,yaw,0.0002
VOX,p11,t4,s3,yaw,0.0267
VOX,p11,t4,s4,yaw,0.0001
VOX,p11,t4,s5,yaw,0.032
VOX,p11,t4,s6,yaw,0.0002
VOX,p11,t4,s7,yaw,0.0311
VOX,p11,t4,s8,yaw,0.0003
WAVE,p12,t4,s1,Qx,0.0231
WAVE,p12,t4,s2,Qx,0.0232
WAVE,p12,t4,s3,Qx,0.0092
WAVE,p12,t4,s4,Qx,0.0325
WAVE,p12,t4,s5,Qx,0.0168
WAVE,p12,t4,s6,Qx,0.0179
WAVE,p12,t4,s7,Qx,0.017
WAVE,p12,t4,s8,Qx,0.0347
VOX,p12,t4,s1,Qx,0.0019
VOX,p12,t4,s2,Qx,0.0028
VOX,p12,t4,s3,Qx,0.0029
VOX,p12,t4,s4,Qx,0.0028
VOX,p12,t4,s5,Qx,0.002
VOX,p12,t4,s6,Qx,0.0033
VOX,p12,t4,s7,Qx,0.0042
VOX,p12,t4,s8,Qx,0.0063
WAVE,p12,t4,s1,Qy,0.0234
WAVE,p12,t4,s2,Qy,0.0262
WAVE,p12,t4,s3,Qy,0.0245
WAVE,p12,t4,s4,Qy,0.016
WAVE,p12,t4,s5,Qy,0.0177
WAVE,p12,t4,s6,Qy,0.0934
WAVE,p12,t4,s7,Qy,0.0254
WAVE,p12,t4,s8,Qy,0.0544
VOX,p12,t4,s1,Qy,0.0017
VOX,p12,t4,s2,Qy,0.0026
VOX,p12,t4,s3,Qy,0.0023
VOX,p12,t4,s4,Qy,0.0044
VOX,p12,t4,s5,Qy,0.004
VOX,p12,t4,s6,Qy,0.0048
VOX,p12,t4,s7,Qy,0.0043
VOX,p12,t4,s8,Qy,0.0075
WAVE,p12,t4,s1,Qz,0.0357
WAVE,p12,t4,s2,Qz,0.018
WAVE,p12,t4,s3,Qz,0.0083
WAVE,p12,t4,s4,Qz,0.0235
WAVE,p12,t4,s5,Qz,0.0148
WAVE,p12,t4,s6,Qz,0.0264
WAVE,p12,t4,s7,Qz,0.0302
WAVE,p12,t4,s8,Qz,0.0411
VOX,p12,t4,s1,Qz,0.0016
VOX,p12,t4,s2,Qz,0.0019
VOX,p12,t4,s3,Qz,0.0028
VOX,p12,t4,s4,Qz,0.0048
VOX,p12,t4,s5,Qz,0.0045
VOX,p12,t4,s6,Qz,0.0053
VOX,p12,t4,s7,Qz,0.0045
VOX,p12,t4,s8,Qz,0.0046
WAVE,p12,t4,s1,pitch,0.0045
WAVE,p12,t4,s2,pitch,0.0032
WAVE,p12,t4,s3,pitch,0.009
WAVE,p12,t4,s4,pitch,0.0091
WAVE,p12,t4,s5,pitch,0.0053
WAVE,p12,t4,s6,pitch,0.0239
WAVE,p12,t4,s7,pitch,0.0137
WAVE,p12,t4,s8,pitch,0.0107
VOX,p12,t4,s1,pitch,0.0019
VOX,p12,t4,s2,pitch,0.0025
VOX,p12,t4,s3,pitch,0.0028
VOX,p12,t4,s4,pitch,0.003
VOX,p12,t4,s5,pitch,0.0018
VOX,p12,t4,s6,pitch,0.002
VOX,p12,t4,s7,pitch,0.002
VOX,p12,t4,s8,pitch,0.0029
WAVE,p12,t4,s1,yaw,0.0211
WAVE,p12,t4,s2,yaw,0.0169
WAVE,p12,t4,s3,yaw,0.0557
WAVE,p12,t4,s4,yaw,0.0094
WAVE,p12,t4,s5,yaw,0.0108
WAVE,p12,t4,s6,yaw,0.0476
WAVE,p12,t4,s7,yaw,0.2136
WAVE,p12,t4,s8,yaw,0.0113
VOX,p12,t4,s1,yaw,0.0566
VOX,p12,t4,s2,yaw,0.0001
VOX,p12,t4,s3,yaw,0.0318
VOX,p12,t4,s4,yaw,0.0001
VOX,p12,t4,s5,yaw,0.0612
VOX,p12,t4,s6,yaw,0.0002
VOX,p12,t4,s7,yaw,0.0315
VOX,p12,t4,s8,yaw,0.0002
WAVE,p13,t4,s1,Qx,0.0121
WAVE,p13,t4,s2,Qx,0.0126
WAVE,p13,t4,s3,Qx,0.0079
WAVE,p13,t4,s4,Qx,0.0169
WAVE,p13,t4,s5,Qx,0.0382
WAVE,p13,t4,s6,Qx,0.0129
WAVE,p13,t4,s7,Qx,0.0085
WAVE,p13,t4,s8,Qx,0.0257
VOX,p13,t4,s1,Qx,0.0256
VOX,p13,t4,s2,Qx,0.0034
VOX,p13,t4,s3,Qx,0.0019
VOX,p13,t4,s4,Qx,0.0023
VOX,p13,t4,s5,Qx,0.0017
VOX,p13,t4,s6,Qx,0.0029
VOX,p13,t4,s7,Qx,0.0025
VOX,p13,t4,s8,Qx,0.0027
WAVE,p13,t4,s1,Qy,0.0111
WAVE,p13,t4,s2,Qy,0.0172
WAVE,p13,t4,s3,Qy,0.0362
WAVE,p13,t4,s4,Qy,0.0177
WAVE,p13,t4,s5,Qy,0.0257
WAVE,p13,t4,s6,Qy,0.0313
WAVE,p13,t4,s7,Qy,0.0246
WAVE,p13,t4,s8,Qy,0.0375
VOX,p13,t4,s1,Qy,0.0117
VOX,p13,t4,s2,Qy,0.0027
VOX,p13,t4,s3,Qy,0.0019
VOX,p13,t4,s4,Qy,0.0023
VOX,p13,t4,s5,Qy,0.0017
VOX,p13,t4,s6,Qy,0.0026
VOX,p13,t4,s7,Qy,0.0021
VOX,p13,t4,s8,Qy,0.0046
WAVE,p13,t4,s1,Qz,0.0246
WAVE,p13,t4,s2,Qz,0.0321
WAVE,p13,t4,s3,Qz,0.0183
WAVE,p13,t4,s4,Qz,0.0133
WAVE,p13,t4,s5,Qz,0.0455
WAVE,p13,t4,s6,Qz,0.015
WAVE,p13,t4,s7,Qz,0.0074
WAVE,p13,t4,s8,Qz,0.0181
VOX,p13,t4,s1,Qz,0.0164
VOX,p13,t4,s2,Qz,0.0025
VOX,p13,t4,s3,Qz,0.0022
VOX,p13,t4,s4,Qz,0.0022
VOX,p13,t4,s5,Qz,0.0012
VOX,p13,t4,s6,Qz,0.002
VOX,p13,t4,s7,Qz,0.0018
VOX,p13,t4,s8,Qz,0.0054
WAVE,p13,t4,s1,pitch,0.0121
WAVE,p13,t4,s2,pitch,0.0098
WAVE,p13,t4,s3,pitch,0.0085
WAVE,p13,t4,s4,pitch,0.0048
WAVE,p13,t4,s5,pitch,0.0048
WAVE,p13,t4,s6,pitch,0.0042
WAVE,p13,t4,s7,pitch,0.0043
WAVE,p13,t4,s8,pitch,0.0054
VOX,p13,t4,s1,pitch,0.0194
VOX,p13,t4,s2,pitch,0.0027
VOX,p13,t4,s3,pitch,0.002
VOX,p13,t4,s4,pitch,0.0023
VOX,p13,t4,s5,pitch,0.0018
VOX,p13,t4,s6,pitch,0.0025
VOX,p13,t4,s7,pitch,0.0024
VOX,p13,t4,s8,pitch,0.0029
WAVE,p13,t4,s1,yaw,0.0094
WAVE,p13,t4,s2,yaw,0.0232
WAVE,p13,t4,s3,yaw,0.0344
WAVE,p13,t4,s4,yaw,0.0054
WAVE,p13,t4,s5,yaw,0.023
WAVE,p13,t4,s6,yaw,0.0264
WAVE,p13,t4,s7,yaw,0.1376
WAVE,p13,t4,s8,yaw,0.0159
VOX,p13,t4,s1,yaw,0.3359
VOX,p13,t4,s2,yaw,0.0002
VOX,p13,t4,s3,yaw,0.0271
VOX,p13,t4,s4,yaw,0.0001
VOX,p13,t4,s5,yaw,0.0313
VOX,p13,t4,s6,yaw,0.0002
VOX,p13,t4,s7,yaw,0.0318
VOX,p13,t4,s8,yaw,0.0002
WAVE,p14,t4,s1,Qx,0.0077
WAVE,p14,t4,s2,Qx,0.0102
WAVE,p14,t4,s3,Qx,0.0071
WAVE,p14,t4,s4,Qx,0.0094
WAVE,p14,t4,s5,Qx,0.01
WAVE,p14,t4,s6,Qx,0.0105
WAVE,p14,t4,s7,Qx,0.0072
WAVE,p14,t4,s8,Qx,0.0185
VOX,p14,t4,s1,Qx,0.0329
VOX,p14,t4,s2,Qx,0.0029
VOX,p14,t4,s3,Qx,0.0124
VOX,p14,t4,s4,Qx,0.0018
VOX,p14,t4,s5,Qx,0.0015
VOX,p14,t4,s6,Qx,0.0024
VOX,p14,t4,s7,Qx,0.0022
VOX,p14,t4,s8,Qx,0.0027
WAVE,p14,t4,s1,Qy,0.0085
WAVE,p14,t4,s2,Qy,0.014
WAVE,p14,t4,s3,Qy,0.0218
WAVE,p14,t4,s4,Qy,0.0131
WAVE,p14,t4,s5,Qy,0.0088
WAVE,p14,t4,s6,Qy,0.0223
WAVE,p14,t4,s7,Qy,0.0173
WAVE,p14,t4,s8,Qy,0.032
VOX,p14,t4,s1,Qy,0.006
VOX,p14,t4,s2,Qy,0.0022
VOX,p14,t4,s3,Qy,0.0092
VOX,p14,t4,s4,Qy,0.0023
VOX,p14,t4,s5,Qy,0.0016
VOX,p14,t4,s6,Qy,0.0026
VOX,p14,t4,s7,Qy,0.0022
VOX,p14,t4,s8,Qy,0.0057
WAVE,p14,t4,s1,Qz,0.0113
WAVE,p14,t4,s2,Qz,0.0162
WAVE,p14,t4,s3,Qz,0.0178
WAVE,p14,t4,s4,Qz,0.0108
WAVE,p14,t4,s5,Qz,0.0094
WAVE,p14,t4,s6,Qz,0.013
WAVE,p14,t4,s7,Qz,0.0048
WAVE,p14,t4,s8,Qz,0.0206
VOX,p14,t4,s1,Qz,0.0123
VOX,p14,t4,s2,Qz,0.0022
VOX,p14,t4,s3,Qz,0.0151
VOX,p14,t4,s4,Qz,0.0024
VOX,p14,t4,s5,Qz,0.0015
VOX,p14,t4,s6,Qz,0.0016
VOX,p14,t4,s7,Qz,0.0013
VOX,p14,t4,s8,Qz,0.0042
WAVE,p14,t4,s1,pitch,0.0061
WAVE,p14,t4,s2,pitch,0.0058
WAVE,p14,t4,s3,pitch,0.0059
WAVE,p14,t4,s4,pitch,0.0029
WAVE,p14,t4,s5,pitch,0.002
WAVE,p14,t4,s6,pitch,0.0037
WAVE,p14,t4,s7,pitch,0.004
WAVE,p14,t4,s8,pitch,0.0038
VOX,p14,t4,s1,pitch,0.029
VOX,p14,t4,s2,pitch,0.0025
VOX,p14,t4,s3,pitch,0.0142
VOX,p14,t4,s4,pitch,0.002
VOX,p14,t4,s5,pitch,0.0019
VOX,p14,t4,s6,pitch,0.0023
VOX,p14,t4,s7,pitch,0.0022
VOX,p14,t4,s8,pitch,0.0027
WAVE,p14,t4,s1,yaw,0.0053
WAVE,p14,t4,s2,yaw,0.013
WAVE,p14,t4,s3,yaw,0.0302
WAVE,p14,t4,s4,yaw,0.0054
WAVE,p14,t4,s5,yaw,0.0043
WAVE,p14,t4,s6,yaw,0.0195
WAVE,p14,t4,s7,yaw,0.1136
WAVE,p14,t4,s8,yaw,0.0158
VOX,p14,t4,s1,yaw,0.2097
VOX,p14,t4,s2,yaw,0.0001
VOX,p14,t4,s3,yaw,0.1593
VOX,p14,t4,s4,yaw,0.0001
VOX,p14,t4,s5,yaw,0.0302
VOX,p14,t4,s6,yaw,0.0002
VOX,p14,t4,s7,yaw,0.0276
VOX,p14,t4,s8,yaw,0.0002
WAVE,p15,t4,s1,Qx,0.0048
WAVE,p15,t4,s2,Qx,0.0066
WAVE,p15,t4,s3,Qx,0.0062
WAVE,p15,t4,s4,Qx,0.0057
WAVE,p15,t4,s5,Qx,0.0053
WAVE,p15,t4,s6,Qx,0.0097
WAVE,p15,t4,s7,Qx,0.0061
WAVE,p15,t4,s8,Qx,0.0122
VOX,p15,t4,s1,Qx,0.021
VOX,p15,t4,s2,Qx,0.0026
VOX,p15,t4,s3,Qx,0.0082
VOX,p15,t4,s4,Qx,0.0017
VOX,p15,t4,s5,Qx,0.0077
VOX,p15,t4,s6,Qx,0.0027
VOX,p15,t4,s7,Qx,0.0182
VOX,p15,t4,s8,Qx,0.0033
WAVE,p15,t4,s1,Qy,0.0062
WAVE,p15,t4,s2,Qy,0.0104
WAVE,p15,t4,s3,Qy,0.0104
WAVE,p15,t4,s4,Qy,0.0103
WAVE,p15,t4,s5,Qy,0.0055
WAVE,p15,t4,s6,Qy,0.0127
WAVE,p15,t4,s7,Qy,0.0101
WAVE,p15,t4,s8,Qy,0.0202
VOX,p15,t4,s1,Qy,0.0135
